uuid,company_name,founded,short_bio,min_employees,max_employees,email ,phone_number,previous_name,website,country,region,zip_code,street_address1,street_address2,website2,facebook,twitter,linkedin,,,,,,FALSE,,,,0,0,Consulting,,,,,,,,,,,,,,,,
b2412a39030b7fd3d6a2b991b907a5a7,Envision Charlotte,1/1/10,The purpose is to make Charlotte the most environmentally sustainable urban core in the nation.,1,10,AAussieker@EnvisionCharlotte.org,(704)605-1805,,http://envisioncharlotte.com,United States,North Carolina,28202,320 E. 9th Street,Suite 707-B,http://envisioncharlotte.com,https://www.facebook.com/pg/EnvisionCharlotte,https://twitter.com/Envisionclt,https://www.linkedin.com/company-beta/3234992/,,,,,,FALSE,,,,0,0,Renewable Energy,,,,,,,,,,,,,,,,
d0e5f91374c4b69b3e90e02e3f658c24,Richard Childress Racing,9/14/69,"a renowned, performance-driven racing, marketing and manufacturing organization.",501,1000,info@rcrracing.com,1(800)476-3389,,http://www.thedrivetoconnect.com,United States,North Carolina,,,,http://www.thedrivetoconnect.com,https://www.facebook.com/pg/RichardChildressRacing,https://www.twitter.com/rcrracing,https://www.linkedin.com/company-beta/60646/,,,,,,FALSE,,,,0,0,Sports,,,,,,,,,,,,,,,,
efb00e57308bf5b9dd6bb500841a972d,Horton Company,,Horton Company is a specialist in laying cable for the telephone industry.,,,,,,,United States,South Carolina,,,,,,,,,,,,,FALSE,,,,0,0,Telecommunications,,,,,,,,,,,,,,,,
bf751a79a4d63953649a358329ab8f19,Reach,9/1/16,Reach is a next-gen social networking platform built with the purpose of bringing together people with similar interests,1,10,Reach@techcellardevelopers.com,,,,United States,North Carolina,,American Underground 201 West Main Street,,,,,,,,,,,FALSE,,,,0,0,Social Network,Geospatial,,,,,,,,,,,,,,,
8c068d3c32207bc2483078de8df84a74,Hoists Direct,1/1/03,"Distributor and service provider of hoists, below-the-hook lifting devices, cranes, winches and industrial rigging products.",11,50,info@hoistsdirect.com,866-464-7871,,https://www.hoistsdirect.com,United States,North Carolina,,,,https://www.hoistsdirect.com,https://www.facebook.com/hoistsdirect/,https://twitter.com/hoistsdirect/,https://www.linkedin.com/company/hoists-direct,,,,,,FALSE,,,,0,0,Industrial Manufacturing,,,,,,,,,,,,,,,,
ad6731afd289e57d0ceb3e5662da0f0e,Curu,8/1/16,"Curu is an app that automates & gamifies credit establishment for millennials, successfully qualifying them for cars, homes, and loans.",1,10,abb@curucredit.com,,[u'Curu Credit'],http://curucredit.com/,United States,North Carolina,28202,222 South Church Street,,http://curucredit.com/,https://www.facebook.com/curucredit,https://www.twitter.com/curucredit,https://www.linkedin.com/company/curu,,,,,,FALSE,,,,20000,0,Financial Services,,,,,,,,,,,,,,,,
f526fc9be1337c779d25e6e82f949b7b,Global Data Consortium,,Global Data Consortium enables global commerce for the worldâ€™s 4 billion digital consumers by creating trusted transactions.,11,50,support@globaldataconsortium.com,888.949.4389,,http://globaldataconsortium.com/,United States,North Carolina,27601,19 W Hargett Street Suite 602,,http://globaldataconsortium.com/,,,,,,,,,FALSE,,,,0,0,iOS,Analytics,Software,E-Commerce,Internet,Information Technology,,,,,,,,,,,
7602805436aaee4f6566c9f6b3e07772,The Quantum Group,1/1/85,"The Quantum Group, a leading manufacturer and innovator of unique yarns and high performance woven fabrics.",,,info@quantum5280.com,(336)605-9002,,http://www.quantum5280.com/,United States,North Carolina,27235,5280 National Center Drive,,http://www.quantum5280.com/,,,,,,,,,FALSE,,,,0,0,Manufacturing,,,,,,,,,,,,,,,,
2ae447f70a4e5f16148154163745570c,Hawthorne Global Aviation Services,,Hawthorne Global Aviation is a premier provider of general aviation services.,251,500,info@hawthorne.aero,(843)553-2203,,https://www.hawthorne.aero,United States,South Carolina,29405,3955 Faber Place Drive,Suite. 202,https://www.hawthorne.aero,https://www.facebook.com/Hawthorne-Global-Aviation-Services-130433090322199/,https://twitter.com/HawthorneGlobal,https://www.linkedin.com/company-beta/1646573/?pathWildcard=1646573,,,,,,FALSE,,,,0,0,Air Transportation,,,,,,,,,,,,,,,,
c05b49179f49970fa5df7c74c74d0c3d,Wicked Weed Brewing,1/1/12,"Wicked Weed Brewing specializes in west coast style hoppy ales, open fermented belgian beers and barrel aged sours.",101,250,info@wickedweedbrewing.com,(828)575-9599,,https://wickedweedbrewing.com/,United States,North Carolina,28801,91 Biltmore Avenue,,https://wickedweedbrewing.com/,https://www.facebook.com/WickedWeedBrewing/,https://twitter.com/wickedweedbeer?ref_src=twsrc%5Egoogle%7Ctwcamp%5Eserp%7Ctwgr%5Eauthor,,,,,,,FALSE,,,,0,0,Food and Beverage,,,,,,,,,,,,,,,,
640b082e243397318346f7e20e3ca624,Impathiq,,A Winston-Salem based health informatics startup.,,,,(336)448-3292,,https://www.impathiq.com/,United States,North Carolina,,,,https://www.impathiq.com/,,,,,,,,,FALSE,,,,350000,0,Electronic Health Record (EHR),Medical,,,,,,,,,,,,,,,
e92ae187b661c007b5f68cb6c2dbfa82,Pentair Aquatic Eco-Systems,1/1/78,"Pentair Aquatic Systems provides is a edge equipment, accessories and water technology solutions.",,,PAES.General@Pentair.com,(877)347-4788,,http://pentairaes.com/,United States,North Carolina,27518,400 Regency Forest Drive,Suite 300,http://pentairaes.com/,https://www.facebook.com/pentairaes,https://twitter.com/pentairaes,https://www.linkedin.com/showcase/982177/?pathWildcard=982177,,,,,,FALSE,,,,0,0,Aquaculture,,,,,,,,,,,,,,,,
e5afa896b20908412dd17eaebb14afc7,"The ESAB Group, Inc.",1/1/04,"The ESAB Group, Inc is one of the top manufacturers in the welding and cutting industry.",1,10,,(843)669-4411,"[u'Charter International plc', u'ESAB Welding Products Inc.']",http://www.esabna.com/,United States,South Carolina,29501-0545,411 South Ebenezer Road P.O. Box 100545,,http://www.esabna.com/,https://www.facebook.com/esabna,https://www.twitter.com/esabglobal,https://www.linkedin.com/company/esab,,,,,,FALSE,,,,0,0,Machinery Manufacturing,Precious Metals,,,,,,,,,,,,,,,
51be1476895b3cdc6936f3c584c5caa6,Southern Assisted Living,1/1/95,"Southern Assisted Living provides assisted living, memory-impairment services and housing service. It also offers home health care services.",,,,(919)932-1015,,,United States,North Carolina,27517,50101 Governors Drive,,,,,,,,,,,FALSE,,,,0,0,Elder Care,Health Care,,,,,,,,,,,,,,,
d8a75806778749abc72d1fbade8639ff,"Diversco, Inc",1/1/68,"Diversco, Inc is a national provider of outsourced facility services, with a strong manufacturing and industrial client base.",,,,,,,United States,South Carolina,29307,105 Diversco Dr,,,,,,,,,,,FALSE,,,,0,0,Consumer Goods,Manufacturing,,,,,,,,,,,,,,,
c0daf639422aa8580ab8dc9609161aee,VAGA,1/1/14,VAGA is a short-term work space concierge.,1,10,,(415) 967-1525,,https://www.vagacowork.com/,United States,South Carolina,,,,https://www.vagacowork.com/,https://www.facebook.com/vagacowork,https://twitter.com/vaga_co,https://www.linkedin.com/company-beta/9246650/,,,,,,FALSE,,,,0,0,Rental,Communities,Commercial Real Estate,Real Estate,,,,,,,,,,,,,
0e982d662e119f6cc6bf481ba225050f,Southern Anesthesia & Surgical,1/1/84,Southern Anesthesia & Surgical is a distributor of anesthesia supplies and pharmaceuticals.,101,250,service@sasrx.com,(800)624-5926,,https://www.sasrx.com/,United States,South Carolina,29169,One Southern Court,,https://www.sasrx.com/,https://www.facebook.com/southernanesthesiaandsurgical,https://www.twitter.com/sanesthesias,https://www.linkedin.com/company-beta/2925407/?pathWildcard=2925407,,,,,,FALSE,,,,0,0,Pharmaceutical,,,,,,,,,,,,,,,,
ac1c399500ce60b5e8c689ff13e4dae1,L&E Packaging,1/1/56,L&E Packaging Inc. prints graphic hang tags and labels for packaging hosiery and apparel.,,,,(336)621-2570,,,United States,North Carolina,27405,2100 Summit Avenue,,,,,,,,,,,FALSE,,,,0,0,Packaging Services,,,,,,,,,,,,,,,,
2cb4354de45f08b40f1f13223398e2af,Summer Camp Guru,1/1/16,A comprehensive resource for summer camp planning. Search filters and reporting tools help busy parents research and organize camp options.,1,10,info@summercampguru.com,,,http://www.summercampguru.com,United States,North Carolina,,,,http://www.summercampguru.com,https://www.facebook.com/summercampguru,https://www.twitter.com/guru_summercamp,,,,,,,FALSE,,,,0,0,,,,,,,,,,,,,,,,,
b52ad4f1ecfaf6cecf87059880408101,DILIsym Services,1/1/15,DILIsym Services provides drug-induced liver injury simulation software and related consulting services.,,,,(919)-558-1323,,http://www.dilisymservices.com/,United States,North Carolina,27709-2317,6 Davis Dr,,http://www.dilisymservices.com/,,,,,,,,,FALSE,,,,3200000,0,Software,Organization,,,,,,,,,,,,,,,
25b2bfeafc6cb54e2466023430185425,KdT Ventures,1/1/17,"KdT Ventures is a new age seed stage venture firm, with a focus on the intersection of technology and science.",,,,,,https://www.kdtvc.com,United States,North Carolina,,,,https://www.kdtvc.com,https://www.linkedin.com/company-beta/16238791,,,,,,,,FALSE,,,,0,10,Life Science,Venture Capital,Financial Services,,,,,,,,,,,,,,
66fb80742e4b258d576a1bae94ad4483,"Continental Freight Services, Inc.",1/1/80,Continental Freight Services is a third-party logistics company.,,,,(803)754-2700,,,United States,South Carolina,29203,121 South Highland,Forest Drive,,,,,,,,,,FALSE,,,,0,0,Logistics,,,,,,,,,,,,,,,,
534f2ad51028c3f316e590058e5644cf,Cameron Financial,,"Asset Management, Rollovers, Retirement, Certified Financial Planner, Investment Advisor",1,10,tom@cameronfinancial.com,(919) 439-0302,,http://www.cameronfinancial.com,United States,North Carolina,27603,,,http://www.cameronfinancial.com,https://www.linkedin.com/in/cameronfinancial,,,,,,,,FALSE,,,,0,0,Legal,Insurance,Financial Services,Consulting,,,,,,,,,,,,,
dc6566011e80cb2104b9781c3a17bfbb,Tec Tran Corp.,1/1/80,Tec Tran Corp. designs and manufactures hydraulic braking systems and related components.,,,,,,https://www.tectrancorp.com,United States,North Carolina,27215,2215 Air Park Drive,,https://www.tectrancorp.com,,,,,,,,,FALSE,,,,0,0,Machinery Manufacturing,,,,,,,,,,,,,,,,
e17e89334b99404a58a9e40305ea05b1,Enlogix Group,,Enlogix Group provides customer information services to utilities in Canada.,,,,,,,United States,North Carolina,,,,,,,,,,,,,FALSE,,,,0,0,Transaction Processing,Information Technology,,,,,,,,,,,,,,,
f4545ce0bbccf76987de8bc10f0487dd,Executive Accounting Services,,Executive Accounting Services is a Raleigh accounting firm specializing in small business and individual tax and accounting services,1,10,,,,http://www.easnc.com/,United States,North Carolina,27607,976 Trinity Rd,,http://www.easnc.com/,,,,,,,,,FALSE,,,,0,0,Consulting,,,,,,,,,,,,,,,,
33550e3bea9df3121c4f3aa86ff3bb4f,"East Coast Air Charter, Inc.",1/1/97,East Coast Air Charter is third party logistics business specializing in expedited air charter brokerage.,,,,,,,United States,North Carolina,,P.O. Box 7137,,,,,,,,,,,FALSE,,,,0,0,Logistics,,,,,,,,,,,,,,,,
de916b34a0426f1670038fb45d5958d1,"GoodMark Foods, Inc.",,GoodMark Foods is a producer and marketer of branded meat snacks.,1001,5000,,,,,United States,North Carolina,27609,6131 Falls of Neuse Road,,,,,,,,,,,FALSE,,,,0,0,Manufacturing,,,,,,,,,,,,,,,,
fb8de677b72c097348a1e347e9ef7c8b,"Holly Ridge Foods, Inc.",,"Holly Ridge Foods is a producer of a wide variety of fruit turnovers, supplying grocery in-store bakeries.",101,250,,,,,United States,North Carolina,,,,,,,,,,,,,FALSE,,,,0,0,Food Processing,,,,,,,,,,,,,,,,
e37f0420c8ee8fbc8ba2296dbc4eb49a,"Greenfield Industries, Inc.",1874-01-01,"Greenfield Industries, Inc is a worldwide manufacturer of consumable cutting tools and related products used in a variety of industrial.",251,500,greenfield.information@gfii.com,(800)348-2885,,http://www.gfii.com/,United States,South Carolina,29678,2501 Davis Creek Road,,http://www.gfii.com/,,,,,,,,,FALSE,,,,0,0,Machinery Manufacturing,Manufacturing,,,,,,,,,,,,,,,
982fd9a46a4f1a42ffa72e03603c0fe2,Yazoo/Kees,,Yazoo/Kees is a manufacturer of lawn mover equipment.,,,,,,http://www.yazookees.com/,United States,North Carolina,28269,9335 Harris Corners Parkway,Suite 500,http://www.yazookees.com/,,,,,,,,,FALSE,,,,0,0,Machinery Manufacturing,,,,,,,,,,,,,,,,
a9a45d21a268f57d3d2b9e383a176ab0,"PEPPER DINING, INC.",1/1/06,"PEPPER DINING, INC is a Chiliâ€™s franchisee that operates 103 restaurants on the East Coast.",,,,(704)943-5276,,,United States,North Carolina,28277,11600 North Community House Road Suite 200,,,,,,,,,,,FALSE,,,,0,0,Hotel,Restaurants,,,,,,,,,,,,,,,
ad5eb583d78f6a5b8b5af9e02817d32e,"Key Chemical, Inc.",1/1/02,"Key Chemical, Inc is one of the largest suppliers of hydrofluosilicic acid (fluoride) in the U.S.",,,,(704)843-9873,,,United States,North Carolina,28173,9503 Dovewood Place,,,,,,,,,,,FALSE,,,,0,0,Chemical,,,,,,,,,,,,,,,,
6a48a5871a0183218c265ce9bfa29304,Pelton & Crane,1/1/00,Pelton & Crane designs and manufactures dental equipment for the dental industry.,251,500,customerservice@pelton.net,(704)588-2126,,http://www.pelton.net/,United States,North Carolina,28273,11727 Fruehauf Drive,,http://www.pelton.net/,https://www.facebook.com/peltoncrane,https://www.twitter.com/peltonandcrane,https://www.linkedin.com/company-beta/657161/?pathWildcard=657161,,,,,,FALSE,,,,0,0,Medical Device,Manufacturing,Health Care,,,,,,,,,,,,,,
50aa19a7b5eef3c43a6200f0be26ad3a,TRU Simulation + Training,1/1/14,TRU Simulation + Training develops aviation simulation and training solutions.,501,1000,,(843)574-5469,,http://www.trusimulation.com,United States,South Carolina,29445,5 Alliance Drive,,http://www.trusimulation.com,https://www.facebook.com/trusimtraining,https://twitter.com/TRUsimulation,https://www.linkedin.com/company-beta/5347639/?pathWildcard=5347639,,,,,,FALSE,,,,0,0,Training,Aerospace,,,,,,,,,,,,,,,
6449a38a8796ee503e4b1b2add07c711,Kingsmen Software,1/1/13,FinTech Software Services,11,50,info@kingsmensoftware.com,,,http://kingsmensoftware.com/,United States,North Carolina,28202,500 W. Fifth Street,Suite 220,http://kingsmensoftware.com/,https://twitter.com/KingsmenCLT,https://www.linkedin.com/company/devellocus/,,,,,,,FALSE,,,,2500000,0,Software Engineering,FinTech,Financial Services,Consulting,Information Technology,,,,,,,,,,,,
12fe1bd57ea970931a424c8afafc5307,Polypore - Separations Media Business,1/1/96,Polypore - Separations Media Business is a provider of microporous membranes and modules for filtration in the life sciences.,,,,,,,United States,North Carolina,,,,,,,,,,,,,FALSE,,,,0,0,Plastics and Rubber Manufacturing,,,,,,,,,,,,,,,,
2ba5fe2c7601694eb985984bba7a5f2f,Integrated Silicon Systems,1/1/85,"Integrated Silicon Systems provides IC CAD solutions enable design engineers to layout, verify and analyze complex ICs.",,,,,,,United States,North Carolina,27709,PO Box 13665,,,,,,,,,,,FALSE,,,,0,0,Software,,,,,,,,,,,,,,,,
8a6cc4223a94a2ebb5225d479611d705,United Dominion Industries Ltd,,United Dominion Industries Ltd is manufactures proprietary engineered products for industrial and commercial markets throughout the world.,,,,(704)347-6800,,,United States,North Carolina,28202,2300 One First Union Center,,,,,,,,,,,FALSE,,,,0,0,Consumer Goods,Machinery Manufacturing,Manufacturing,,,,,,,,,,,,,,
39e1566ed36db8dd2dbf783ea9a93ed3,Jacobsen,1/1/21,Jacobsen provides high-quality turf equipment to customers around the world.,251,500,,(704)504-6600,,http://www.jacobsen.com,United States,North Carolina,28273,11108 Quality Drive,,http://www.jacobsen.com,https://www.facebook.com/Jacobsen.Turf/,https://twitter.com/JacobsenTurf,https://www.linkedin.com/company-beta/1521460/?pathWildcard=1521460,,,,,,FALSE,,,,0,0,Manufacturing,,,,,,,,,,,,,,,,
d97e08f891dc27cd76fdb55f32889d43,Fibrix,,"Fibrix is a manufacturer of precision crafted, nonwoven materials in the United States.",,,info@fibrix.com,(828)459-7064,,https://fibrix.com/,United States,North Carolina,28613,"1820 Evans Street Norht East, Conover",,https://fibrix.com/,,,,,,,,,FALSE,,,,0,0,Manufacturing,,,,,,,,,,,,,,,,
02dfb423e110710e5a827740fe664629,CSS International,1/1/97,"CSS offers a single source for all application, technology and process implementation and business process improvement.",251,500,info@cssus.com,1(800)814-7705,,http://cssus.com/,United States,South Carolina,,115 River Landing Dr,,http://cssus.com/,https://www.facebook.com/CSS-International-Inc-146426198742729/,https://twitter.com/CSSInter,https://www.linkedin.com/company-beta/326266/,,,,,,FALSE,,,,0,0,Consulting,Information Technology,,,,,,,,,,,,,,,
f6652ec7b2e43d7524ec2162b8e58429,SadeceOn.com,1/1/14,One of the biggest online marketplace that offers services for as little as $5 per job,,,,+90 216 706 1180,,http://www.sadeceon.com,United States,North Carolina,,,,http://www.sadeceon.com,https://www.facebook.com/sadeceon-458467377636343,,,,,,,,FALSE,,,,140000,0,Online Portals,Marketplace,Human Resources,E-Commerce,Internet,Person,,,,,,,,,,,
e8180a2b3402f9e9943b1c934061c471,ViroMed Laboratories,1/1/82,"ViroMed Laboratories, Inc. provides laboratory testing services to the health-care, transplant medicine, pharmaceutical.",,,viromed_acctmgmt@labcorp.com,(800)582-0077,,https://www.viromed.com/,United States,North Carolina,27215,1447 York Court,,https://www.viromed.com/,,,,,,,,,FALSE,,,,0,0,Health Care,,,,,,,,,,,,,,,,
d346557eca62a7abf59a2916e797a083,C.A. Short Company,1/1/37,"C.A. Short Company provides a positive, supportive work environment and fosters a rewarding work-life integration.",101,250,,(800)535-5690,,https://www.cashort.com,United States,North Carolina,,,,https://www.cashort.com,https://www.facebook.com/CAShortCompany,https://twitter.com/CAShortCompany,https://www.linkedin.com/company/ca-short-company/,,,,,,FALSE,,,,0,0,Management Consulting,Service Industry,Information Technology,,,,,,,,,,,,,,
